,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
759,7.9,Steven,United States of America,Good,1,2019-09-06,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
760,6.7,Jeannie,Australia,Pleasant,2,2019-09-04,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.9666666666666667,0.7333333333333333,Positive
761,7.5,Ross,United States of America,Good,1,2019-09-04,"Business trip, Solo traveler, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
762,7.1,Rosemartha,United States of America,Good,2,2019-09-03,"Business trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
763,7.5,Rob,Australia,Good,33,2019-09-01,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
764,6.3,Trieste,Canada,Pleasant,20,2019-08-29,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights",0.9666666666666667,0.7333333333333333,Positive
765,8.8,Ollie,United Kingdom,Excellent,1,2019-08-29,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
766,6.7,User81,United States of America,Pleasant,1,2019-08-28,"Business trip, Solo traveler, Queen Room, Stayed 3 nights",0.9666666666666667,0.7333333333333333,Positive
767,6.7,Terry,United States of America,Pleasant,2,2019-08-25,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
768,7.9,Dylan,United States of America,Good,4,2019-08-24,"Business trip, Family with young children, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
769,8.3,Roger,United States of America,Very Good,1,2019-08-23,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights",0.7800000000000001,0.9099999999999999,Positive
770,8.3,Chrishelle,United States of America,Very Good,2,2019-08-22,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
771,8.8,Mia,Australia,Excellent,4,2019-08-22,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
772,8.3,Denise,Australia,Very Good,14,2019-08-22,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
773,7.5,Simone,Italy,Good,12,2019-08-21,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
774,7.5,Dianna,Australia,Good,3,2019-06-13,"Business trip, Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
775,8.8,Colton,United States of America,Excellent,2,2019-06-12,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
776,7.5,Rodney,Australia,Good,9,2019-06-05,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
777,8.3,George,United States of America,Very Good,2,2019-06-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
778,8.8,Samuel,United States of America,Excellent,2,2019-06-04,"Business trip, Group, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
779,8.3,Stephen,United States of America,Very Good,1,2019-06-03,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
780,7.5,Tania,United States of America,Good,2,2019-06-02,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
781,7.5,Ian,United Kingdom,Good,21,2019-05-30,"Leisure trip, Solo traveler, Queen Room, Stayed 5 nights",0.6000000000000001,0.7,Positive
782,7.1,Cheryle,United States of America,Good,4,2019-05-29,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
783,6.7,Ashleigh,United States of America,Pleasant,3,2019-05-26,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
784,7.9,Donna,United States of America,Good,35,2019-05-26,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.6000000000000001,0.7,Positive
785,7.9,Emilio,United States of America,Good,3,2019-05-25,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
786,7.5,Jeffeory,United States of America,Good,1,2019-05-25,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
787,7.5,Sirivarin,Thailand,Good,4,2019-05-23,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
788,8.3,Tiff,Australia,Very Good,1,2019-05-22,"Leisure trip, Couple, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
789,7.1,Sharon,United States of America,Good,18,2019-05-19,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
790,8.3,June,United States of America,Very Good,17,2019-05-18,"Business trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
791,6.3,Birgit,Denmark,Pleasant,9,2019-05-18,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights",0.9666666666666667,0.7333333333333333,Positive
792,8.3,Luca,Italy,Very Good,41,2019-05-18,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
793,7.5,Vincent,United States of America,Good,1,2019-05-15,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
794,8.3,Palwasha,United States of America,Very Good,4,2019-05-15,"Business trip, Travelers with friends, Queen Room, Stayed 7 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
795,7.5,Derek,United States of America,Good,1,2019-05-14,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
796,7.5,Fon,Ireland,Good,6,2019-05-13,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
797,8.8,Linda,United Kingdom,Excellent,2,2019-05-13,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 4 nights",1.0,1.0,Positive
798,8.8,Yelena,United States of America,Excellent,1,2019-05-09,"Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
799,6.7,Helen,United States of America,Pleasant,1,2019-03-12,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
800,8.8,Jason,Canada,Excellent,27,2019-03-11,"Business trip, Group, Queen Room, Stayed 2 nights",1.0,1.0,Positive
801,7.9,Allan,Botswana,Good,7,2019-03-11,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
802,8.3,Luanne,United States of America,Very Good,17,2019-03-10,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
803,8.3,Marissa,United States of America,Very Good,1,2019-03-10,"Business trip, Solo traveler, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
804,7.5,Marc,United States of America,Good,34,2019-03-09,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.6000000000000001,0.7,Positive
805,7.9,Serene,United States of America,Good,1,2019-03-08,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
806,7.1,Elizabeth,United States of America,Good,4,2019-03-07,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
807,7.9,Gábor,Hungary,Good,6,2019-03-06,"Business trip, Couple, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
808,7.5,Elizabeth,United States of America,Good,1,2019-03-05,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
809,8.3,Matthias,Germany,Very Good,27,2019-03-05,"Business trip, Solo traveler, Queen Room, Stayed 7 nights",0.7800000000000001,0.9099999999999999,Positive
810,8.8,Marti,United States of America,Excellent,18,2019-03-04,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
811,6.3,Michael,Ireland,Pleasant,19,2019-03-04,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
812,7.9,Blen,United States of America,Good,1,2019-03-03,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
813,6.7,Mary,United States of America,Pleasant,1,2019-03-03,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
814,8.3,Nicolas,France,Very Good,4,2019-03-02,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
815,7.1,Antje,Australia,Good,1,2019-03-02,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
816,7.9,Georgios,Greece,Good,1,2019-02-27,"Business trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
817,6.7,Marcio,United States of America,Pleasant,10,2019-02-25,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
818,7.1,Miroslav,Czech Republic,Good,10,2019-02-25,"Business trip, Group, Queen Room, Stayed 4 nights",0.6000000000000001,0.7,Positive
819,7.5,Aggie,United States of America,Good,5,2019-02-24,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
820,8.8,Iftikhar,Oman,Excellent,2,2019-02-22,"Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",1.0,1.0,Positive
821,6.7,Fabian,United States of America,Pleasant,2,2019-02-21,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
822,7.9,Lloyd,Australia,Good,6,2019-02-20,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
823,6.3,Jeny,United States of America,Pleasant,2,2019-02-19,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night",0.9666666666666667,0.7333333333333333,Positive
824,8.8,Tony,United States of America,Excellent,1,2018-12-09,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
825,7.5,William,United States of America,Good,3,2018-12-09,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
826,7.5,John,United States of America,Good,13,2018-12-08,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
827,7.5,Darren,United Kingdom,Good,6,2018-12-08,"Business trip, Solo traveler, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
828,7.9,Clark,United States of America,Good value for the price,4,2018-12-07,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
829,7.5,Kelly,United States of America,Good,2,2018-12-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
830,7.1,Richard,United States of America,Good,6,2018-12-04,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
831,6.7,David,United States of America,Good value,1,2018-12-03,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
832,8.3,David,United States of America,Very Good,1,2018-11-29,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
833,7.9,Roger,United States of America,Good,2,2018-11-29,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
834,6.3,Janette,Australia,Pleasant,3,2018-11-29,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
835,7.5,Theresa,Germany,Good,6,2018-11-28,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights",0.6000000000000001,0.7,Positive
836,8.3,Joseph,United States of America,Very Good,2,2018-11-24,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
837,8.3,Jitka,Canada,Very Good,19,2018-11-21,"Leisure trip, Travelers with friends, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
838,7.5,Pairote,Thailand,Good,2,2018-11-21,"Business trip, Travelers with friends, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
839,7.5,Norma,United States of America,Good,3,2018-11-20,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
840,8.8,Colleen,United States of America,"We got a great price of $89 on booking.com . Very clean, bed was comfy, like an old boutique hotel.",1,2018-11-19,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.62,0.45888888888888896,Positive
841,6.7,Jairo,Costa Rica,Pleasant,1,2018-11-17,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
842,7.5,Kevin,United States of America,Good,5,2018-11-17,"Business trip, Solo traveler, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
843,8.3,Roger,United States of America,Very Good,3,2018-11-16,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
844,6.3,Jayme,United States of America,Pleasant,1,2018-11-16,"Group, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
845,7.5,Savan117,United States of America,Good,6,2018-11-15,"Leisure trip, Group, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
846,7.5,Paweł,Poland,Good,26,2018-11-15,"Business trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights",0.6000000000000001,0.7,Positive
847,8.8,Lisa,Australia,Excellent,2,2018-11-15,"Business trip, Group, Twin Room with Two Twin Beds, Stayed 1 night",1.0,1.0,Positive
848,7.5,Carlin,United States of America,Good,1,2018-11-15,"Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
849,6.7,Kim,United States of America,Pleasant,2,2018-10-01,"Leisure trip, Solo traveler, Room Selected at Check-In, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
850,7.5,Getulio,United States of America,Good,10,2018-09-28,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
851,6.7,Fred,United States of America,Pleasant,1,2018-09-26,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
852,8.8,Anne,United States of America,Excellent,1,2018-09-25,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
853,7.1,Loren,United States of America,Good,1,2018-09-25,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
854,8.3,Geir,Norway,Very Good,1,2018-09-24,"Business trip, Couple, Queen Room, Stayed 7 nights",0.7800000000000001,0.9099999999999999,Positive
855,7.9,Mary,United States of America,Good,2,2018-09-21,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
856,8.8,Jaime,United States of America,Excellent,2,2018-09-21,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
857,7.9,Stephen,Australia,Good,1,2018-09-20,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
858,8.5,Bev,Australia,Very Good,7,2018-09-20,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night",0.7800000000000001,0.9099999999999999,Positive
859,7.5,Raimer,Dominican Republic,Good,3,2018-09-19,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
860,6.7,Louise,Canada,Pleasant,18,2018-09-18,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
861,6.9,David,Australia,Pleasant,2,2018-09-18,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
862,8.0,Alicia,United States of America,Very Good,3,2018-09-18,"Leisure trip, Solo traveler, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
863,7.5,Mariana,Canada,Good,13,2018-09-16,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
864,8.3,Stephen,Australia,Very Good,28,2018-09-16,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
865,8.8,Mark,New Zealand,Excellent,1,2018-09-16,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
866,7.9,Maria,United States of America,Good,4,2018-09-15,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
867,8.3,Nagi̇han,Turkey,Very Good,3,2018-09-14,"Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
868,6.3,Roland,Hungary,Pleasant,3,2018-09-12,"Business trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights",0.9666666666666667,0.7333333333333333,Positive
869,8.3,Ramon,Philippines,Very Good,2,2018-09-07,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
870,8.3,토토렐라,South Korea,Very Good,42,2018-09-07,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
871,7.9,Evren,Turkey,Good,1,2018-09-06,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
872,7.5,Kylie,United States of America,Good,1,2018-09-05,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
873,8.8,Cesar,United States of America,Excellent,4,2018-09-03,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
874,9.0,Cvl,United States of America,Baseball convenient restaurant next-door or in hotel was excellent,1,2020-02-02,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night",1.0,1.0,Positive
875,3.0,Brandi,United States of America,Poor,1,2020-02-02,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
876,9.0,Nitiphat,Thailand,Awesome,1,2020-01-30,"Business trip, Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",1.0,1.0,Positive
877,9.0,Richard,United States of America,Awesome,4,2020-01-28,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
878,3.8,Shi,China,Poor,3,2020-01-28,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 5 nights, Submitted from a mobile device",0.6,-0.4,Negative
879,10.0,Kari,United States of America,Exceptional,2,2020-01-27,"Leisure trip, Solo traveler, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
880,10.0,Frisco,United States of America,Exceptional,1,2020-01-26,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
881,2.0,Satish,Singapore,Very Poor,8,2020-01-26,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.78,-0.52,Negative
882,10.0,Felecia,United States of America,Exceptional,11,2020-01-24,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 4 nights",1.0,0.6666666666666666,Positive
883,10.0,Thomas,United States of America,Exceptional,1,2020-01-22,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night",1.0,0.6666666666666666,Positive
884,9.0,Chen,Singapore,Awesome,11,2020-01-21,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
885,9.0,George,United States of America,Awesome,2,2020-01-20,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
886,10.0,Bradley,South Africa,Definitely want to come back!,11,2020-01-18,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.25,0.0,Neutral
887,10.0,Janette,United States of America,Exceptional,1,2020-01-17,"Business trip, Couple, Queen Room, Stayed 1 night",1.0,0.6666666666666666,Positive
888,10.0,Joel,United States of America,Exceptional,1,2020-01-17,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
889,10.0,Kimberley,United States of America,Exceptional,9,2020-01-14,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
890,9.6,Vanessa,United States of America,Exceptional,3,2020-01-14,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
891,9.6,Kylie,Australia,Exceptional,20,2020-01-14,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
892,9.6,Cori,United States of America,Exceptional,1,2020-01-13,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
893,10.0,Peter,United States of America,Exceptional,3,2020-01-11,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
894,1.0,Anton,Montenegro,Very Poor,3,2020-01-09,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.78,-0.52,Negative
895,10.0,Melaney,United States of America,Exceptional,1,2020-01-08,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
896,3.0,Albert,United States of America,Poor,1,2020-01-08,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",0.6,-0.4,Negative
897,10.0,Mac,United States of America,Exceptional,3,2020-01-06,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
898,9.0,Fredperi9999,United States of America,Awesome,1,2020-01-06,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
899,9.2,Sandra,United States of America,Awesome,1,2019-09-17,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
900,4.2,Rana,Israel,Disappointing,3,2019-09-16,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7,-0.6,Negative
901,10.0,Todd,United States of America,Great Place I would stay again!,2,2019-09-15,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.75,1.0,Positive
902,10.0,Jeffrey,Canada,Exceptional,11,2019-09-13,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
903,10.0,Tomie,United States of America,Exceptional,2,2019-09-13,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
904,10.0,Christina,United States of America,Exceptional,10,2019-09-13,"With a pet, Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
905,10.0,Lorraine,United States of America,"Nice hotel, great staff and excellent location.",7,2019-09-09,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.9166666666666666,0.7999999999999999,Positive
906,9.6,Kyle,United States of America,Exceptional,1,2019-09-09,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
907,10.0,Rachel,United States of America,Exceptional,1,2019-09-07,"Leisure trip, Travelers with friends, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
908,10.0,Vivienne,Australia,Exceptional,3,2019-09-07,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
909,3.8,Jennifer,United States of America,Poor,3,2019-09-03,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.6,-0.4,Negative
910,9.2,Justin,United States of America,Awesome,1,2019-09-03,"Business trip, Solo traveler, Queen Room, Stayed 1 night",1.0,1.0,Positive
911,5.8,John,United States of America,Okay,1,2019-08-26,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.5,0.5,Positive
912,5.8,Sara,United States of America,Okay,10,2019-08-25,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.5,0.5,Positive
913,9.2,Rutherford,United States of America,"Nice staff; appliances need care... e.g., shower dripping, and pub is a nice touch but eggs at breab",1,2019-08-23,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6,Positive
914,9.6,Hamid,United States of America,Exceptional,1,2019-08-21,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
915,9.6,Alan,United States of America,Exceptional,1,2019-08-20,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
916,5.0,Colin,United States of America,Fair,1,2019-08-18,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights",0.9,0.7,Positive
917,10.0,Christine,United States of America,Exceptional,12,2019-08-15,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
918,10.0,Przemyslaw,United States of America,Exceptional,5,2019-08-15,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night",1.0,0.6666666666666666,Positive
919,5.8,Brian,Canada,Okay,15,2019-08-13,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 5 nights, Submitted from a mobile device",0.5,0.5,Positive
920,10.0,Mark,United States of America,Exceptional,1,2019-08-08,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
